SubmissionDate,meta-instanceID,meta-timeStart,meta-timeEnd,Noise-audio,Noise-Noise_Measurement,Noise-Noise_Source,lat,lng,Noise-Location-Altitude,Noise-Location-Accuracy,Noise-Image,Noise-Comment,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion
2023-04-13T15:18:22.440Z,uuid:be4d92dc-01f7-4f66-9f54-dadfdf86b3c5,2023-04-13T14:48:03.102+03:00,2023-04-13T14:48:27.489+03:00,1681386498084.wav,32,Other,0.0864733,32.4945833,1147.0,4.0,,,uuid:be4d92dc-01f7-4f66-9f54-dadfdf86b3c5,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:18:21.157Z,uuid:8cd7c300-685f-4981-8ddc-230c23dd5016,2023-04-13T14:47:02.020+03:00,2023-04-13T14:47:30.923+03:00,1681386435548.wav,44,Other,0.08648,32.4945867,1147.0,3.9,,,uuid:8cd7c300-685f-4981-8ddc-230c23dd5016,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:18:20.023Z,uuid:3cd20ed1-a25d-4f3f-b181-043db45e0687,2023-04-13T14:45:55.290+03:00,2023-04-13T14:46:25.627+03:00,1681386369982.wav,42,Other,0.0864927,32.4945832,1146.8,4.8,,,uuid:3cd20ed1-a25d-4f3f-b181-043db45e0687,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:18:18.996Z,uuid:133ab5d9-867d-408b-b64c-aec2d30c9948,2023-04-13T14:44:51.363+03:00,2023-04-13T14:45:18.027+03:00,1681386308436.wav,59,Other,0.0867342,32.4946028,1145.1,3.4,,,uuid:133ab5d9-867d-408b-b64c-aec2d30c9948,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:18:17.993Z,uuid:3b26ddb3-c05f-47ba-8632-5b7f7f28643f,2023-04-13T14:43:36.711+03:00,2023-04-13T14:44:03.048+03:00,1681386229352.wav,33,Other,0.0867883,32.4939867,1149.6,3.9,,,uuid:3b26ddb3-c05f-47ba-8632-5b7f7f28643f,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:18:16.907Z,uuid:042c87d1-a968-47c1-812c-ce78303bfcd4,2023-04-13T14:42:36.214+03:00,2023-04-13T14:43:04.418+03:00,1681386169743.wav,48,Other,0.0867935,32.4939666,1149.6,4.88,,,uuid:042c87d1-a968-47c1-812c-ce78303bfcd4,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:17:36.845Z,uuid:2c263e6e-e4dd-421d-8242-7d231ce9abf5,2023-04-13T14:41:42.544+03:00,2023-04-13T14:42:33.734+03:00,1681386118851.wav,58,Other,0.0869706,32.4934709,1151.8,4.65,,,uuid:2c263e6e-e4dd-421d-8242-7d231ce9abf5,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:17:35.702Z,uuid:784d71c9-85f5-41e9-a08e-3bfed512b37f,2023-04-13T14:40:50.287+03:00,2023-04-13T14:41:35.607+03:00,1681386061279.wav,40,Other,0.087675,32.4924817,1145.4,4.5,,,uuid:784d71c9-85f5-41e9-a08e-3bfed512b37f,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:17:34.667Z,uuid:0f06297d-d270-49ff-93ee-16411ec14284,2023-04-13T14:39:58.737+03:00,2023-04-13T14:40:24.645+03:00,1681386014075.wav,21,Other,0.087695,32.4924617,1145.4,3.9,,,uuid:0f06297d-d270-49ff-93ee-16411ec14284,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:17:33.634Z,uuid:9ae1ac3a-ea9b-4d3d-b702-32c8c3642d0d,2023-04-13T14:39:05.872+03:00,2023-04-13T14:39:31.922+03:00,1681385957855.wav,21,Other,0.0876983,32.49246,1145.4,3.9,,,uuid:9ae1ac3a-ea9b-4d3d-b702-32c8c3642d0d,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:17:32.575Z,uuid:2a68cdba-16f2-4e0f-b0ee-b9aeffc7d7aa,2023-04-13T14:37:30.155+03:00,2023-04-13T14:38:13.839+03:00,1681385875377.wav,36,Other,0.0877082,32.4924553,1145.8,4.02,,,uuid:2a68cdba-16f2-4e0f-b0ee-b9aeffc7d7aa,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:17:31.482Z,uuid:37388ef6-6c93-484f-bc4f-84044935f6dd,2023-04-13T14:36:26.169+03:00,2023-04-13T14:37:20.596+03:00,1681385799283.wav,34,Other,0.0898851,32.4930423,1147.1,4.5,,,uuid:37388ef6-6c93-484f-bc4f-84044935f6dd,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:17:30.438Z,uuid:f8fe6b94-67ab-4e06-8eef-f57742a71106,2023-04-13T14:34:27.799+03:00,2023-04-13T14:35:18.786+03:00,1681385701389.wav,29,Other,0.0899333,32.4930783,1147.2,4.1,,,uuid:f8fe6b94-67ab-4e06-8eef-f57742a71106,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:17:29.264Z,uuid:4ac1bfc3-0213-46c9-94ad-4ae3183ac6d4,2023-04-13T14:33:46.512+03:00,2023-04-13T14:34:20.691+03:00,1681385649938.wav,40,Other,0.0899705,32.4931012,1147.2,4.0,,,uuid:4ac1bfc3-0213-46c9-94ad-4ae3183ac6d4,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:17:28.146Z,uuid:b590e70e-89ed-43c9-82d1-30cd0b75d8fc,2023-04-13T14:33:03.052+03:00,2023-04-13T14:33:30.649+03:00,1681385594303.wav,52,Other,0.0899969,32.4931163,1147.3,3.9,,,uuid:b590e70e-89ed-43c9-82d1-30cd0b75d8fc,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:17:27.144Z,uuid:d1664c23-b28d-4975-9622-59c578dd1cd2,2023-04-13T14:31:54.178+03:00,2023-04-13T14:32:41.178+03:00,1681385534857.wav,56,Other,0.0900033,32.4931183,1147.3,3.9,,,uuid:d1664c23-b28d-4975-9622-59c578dd1cd2,18,Isaac Ameru,1,1,,,collect:8sCqX1mPZ9g8GmdN,0,V2.9
2023-04-13T15:12:57.589Z,uuid:47c21061-4cff-4629-bda3-c4ac9102039f,2023-04-13T17:59:44.562+03:00,2023-04-13T18:01:51.080+03:00,1681398094253.wav,42,Bar-and-Restaurant,0.0555778,32.4639202,1155.0,3.9,,,uuid:47c21061-4cff-4629-bda3-c4ac9102039f,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:56.222Z,uuid:d847cab1-f862-45f9-84a4-229c8a7cb5b5,2023-04-13T17:58:04.440+03:00,2023-04-13T17:58:29.413+03:00,1681397895063.wav,38,Crowd-Noise,0.0560337,32.4633275,1151.6,4.04,,,uuid:d847cab1-f862-45f9-84a4-229c8a7cb5b5,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:55.037Z,uuid:86eaa540-e075-4983-b704-9be67218720f,2023-04-13T17:57:15.310+03:00,2023-04-13T17:58:00.933+03:00,1681397857712.wav,37,Mobile-music,0.0560377,32.4632918,1150.8,4.7,,,uuid:86eaa540-e075-4983-b704-9be67218720f,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:53.675Z,uuid:07932bab-a077-468d-8e06-cc36bc0c690e,2023-04-13T17:55:10.624+03:00,2023-04-13T17:55:57.725+03:00,1681397723853.wav,46,Fabrication-workshop,0.0570526,32.463025,1150.1,4.86,,,uuid:07932bab-a077-468d-8e06-cc36bc0c690e,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:51.144Z,uuid:6a5439ba-7e83-4b15-9893-29a78102d37f,2023-04-13T16:58:50.647+03:00,2023-04-13T16:59:15.933+03:00,1681394342551.wav,45,Community-radio,0.0583812,32.4627738,1167.0,4.1,,,uuid:6a5439ba-7e83-4b15-9893-29a78102d37f,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:48.956Z,uuid:da1f8c2e-7da1-4c75-9773-980f89adffc7,2023-04-13T16:58:21.073+03:00,2023-04-13T16:58:47.908+03:00,1681394313838.wav,44,Bodaboda-Motorcycle car-OR-truck,0.0583052,32.4629028,1166.8,4.35,,,uuid:da1f8c2e-7da1-4c75-9773-980f89adffc7,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:46.890Z,uuid:8a147504-39bb-404a-9726-d4fee9584e55,2023-04-13T16:57:38.949+03:00,2023-04-13T16:58:11.138+03:00,1681394270442.wav,37,car-OR-truck Other,0.0580957,32.4630112,1166.6,4.5,,,uuid:8a147504-39bb-404a-9726-d4fee9584e55,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:44.768Z,uuid:9f201924-5280-4795-bf58-007f6bc059bc,2023-04-13T16:56:45.237+03:00,2023-04-13T16:57:11.764+03:00,1681394215987.wav,25,Bar-and-Restaurant Other,0.0579417,32.4630717,1167.0,4.0,,Silence,uuid:9f201924-5280-4795-bf58-007f6bc059bc,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:43.629Z,uuid:31d5fd8e-b7d1-4c88-8d0c-1483316c1b80,2023-04-13T16:55:19.807+03:00,2023-04-13T16:56:11.107+03:00,1681394155352.wav,33,Bar-and-Restaurant car-OR-truck,0.0578564,32.4630859,1166.8,4.0,,,uuid:31d5fd8e-b7d1-4c88-8d0c-1483316c1b80,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:42.426Z,uuid:fbff0677-92ab-4eef-a92e-7c835ab1f9d7,2023-04-13T16:54:43.242+03:00,2023-04-13T16:55:10.253+03:00,1681394095332.wav,62,Fabrication-workshop,0.0576227,32.4630855,1166.6,3.95,,,uuid:fbff0677-92ab-4eef-a92e-7c835ab1f9d7,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:41.069Z,uuid:e9abe460-dcd3-4342-89ef-ebd3195b5d6f,2023-04-13T16:53:59.528+03:00,2023-04-13T16:54:30.479+03:00,1681394052012.wav,41,Fabrication-workshop car-OR-truck,0.0573953,32.4630598,1166.8999999999999,3.9,,,uuid:e9abe460-dcd3-4342-89ef-ebd3195b5d6f,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:39.950Z,uuid:f1e2878c-cc4c-4404-b9bd-9163827ba9fd,2023-04-13T16:52:17.283+03:00,2023-04-13T16:53:29.438+03:00,1681393949551.wav,28,Bodaboda-Motorcycle,0.0573412,32.463045,1166.8999999999999,4.0,,,uuid:f1e2878c-cc4c-4404-b9bd-9163827ba9fd,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:38.674Z,uuid:415ce596-35cf-4d35-9b35-17ffa757cf90,2023-04-13T16:50:51.375+03:00,2023-04-13T16:51:22.031+03:00,1681393863262.wav,57,Bar-and-Restaurant,0.0565027,32.4631717,1168.0,4.5,,,uuid:415ce596-35cf-4d35-9b35-17ffa757cf90,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:36.818Z,uuid:a0e96a69-6dc2-45da-a997-6bb67763cfe9,2023-04-13T16:48:55.697+03:00,2023-04-13T16:49:31.948+03:00,1681393749213.wav,,Fabrication-workshop,0.0565851,32.4638795,1167.8,3.9,,,uuid:a0e96a69-6dc2-45da-a997-6bb67763cfe9,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:35.669Z,uuid:86517728-08be-4fe1-a475-4072eee2d121,2023-04-13T16:48:22.024+03:00,2023-04-13T16:48:53.360+03:00,1681393714192.wav,38,Construction-site,0.0565576,32.4638841,1167.8,3.96,,,uuid:86517728-08be-4fe1-a475-4072eee2d121,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:34.472Z,uuid:566bbfc9-a772-4791-93e5-35295ff789c4,2023-04-13T16:46:54.456+03:00,2023-04-13T16:47:25.540+03:00,1681393627735.wav,66,Bodaboda-Motorcycle Crowd-Noise,0.0558671,32.4639293,1177.6999999999998,3.9,,,uuid:566bbfc9-a772-4791-93e5-35295ff789c4,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:33.359Z,uuid:d2cb4eb0-406a-4e9e-a40f-993534997316,2023-04-13T16:43:18.203+03:00,2023-04-13T16:43:55.310+03:00,1681393423629.wav,54,car-OR-truck,0.0559338,32.4659343,1179.1999999999998,3.9,,,uuid:d2cb4eb0-406a-4e9e-a40f-993534997316,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:31.874Z,uuid:7609dbef-02ff-4718-87b9-e1e4c6ada284,2023-04-13T16:41:34.160+03:00,2023-04-13T16:43:10.902+03:00,1681393368429.wav,62,car-OR-truck,0.055934,32.4659487,1179.1,3.9,,,uuid:7609dbef-02ff-4718-87b9-e1e4c6ada284,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:30.630Z,uuid:627ab162-17f1-4bfb-912a-73b3b96538b6,2023-04-13T16:26:21.206+03:00,2023-04-13T16:28:28.556+03:00,1681392450272.wav,30,car-OR-truck,0.0498458,32.4671063,1161.3999999999999,3.9,,,uuid:627ab162-17f1-4bfb-912a-73b3b96538b6,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:29.421Z,uuid:5d7e9416-e467-4afe-b4a6-508f04a072d8,2023-04-13T16:22:36.402+03:00,2023-04-13T16:22:59.798+03:00,1681392170141.wav,53,car-OR-truck Bodaboda-Motorcycle,0.047885,32.4670084,1154.8,4.9,,,uuid:5d7e9416-e467-4afe-b4a6-508f04a072d8,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:27.841Z,uuid:f23d6f31-e377-484d-8918-f1c1ae423b73,2023-04-13T16:22:05.680+03:00,2023-04-13T16:22:24.585+03:00,1681392137466.wav,50,car-OR-truck,,,,,,,uuid:f23d6f31-e377-484d-8918-f1c1ae423b73,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:26.187Z,uuid:5aab08bd-c6c7-4467-8aa2-138a36c04a84,2023-04-13T16:17:46.746+03:00,2023-04-13T16:19:54.926+03:00,1681391885723.wav,42,Animal,0.0470683,32.4675534,1155.3,3.9,,,uuid:5aab08bd-c6c7-4467-8aa2-138a36c04a84,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:25.121Z,uuid:52fbe407-0ea4-4af2-80d2-8a839eb43d21,2023-04-13T16:16:27.182+03:00,2023-04-13T16:17:07.379+03:00,1681391798350.wav,37,car-OR-truck Construction-site,0.0455334,32.4668911,1154.3999999999999,3.9,,,uuid:52fbe407-0ea4-4af2-80d2-8a839eb43d21,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:24.041Z,uuid:87d236da-78c3-4176-91da-374414b7d799,2023-04-13T16:15:58.035+03:00,2023-04-13T16:16:25.507+03:00,1681391771187.wav,35,Bodaboda-Motorcycle car-OR-truck,0.0453825,32.4668302,1154.5,4.58,,,uuid:87d236da-78c3-4176-91da-374414b7d799,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:22.610Z,uuid:dd8d2613-ff58-41b5-b20a-90484032cf18,2023-04-13T16:15:00.992+03:00,2023-04-13T16:15:56.459+03:00,1681391718409.wav,49,Siren-Ambulance-Police,0.0450936,32.4666495,1153.3,3.9,,,uuid:dd8d2613-ff58-41b5-b20a-90484032cf18,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:21.292Z,uuid:5b366705-0ce9-46a1-8817-8c87f88d5fd8,2023-04-13T16:14:13.962+03:00,2023-04-13T16:14:59.194+03:00,1681391666582.wav,50,Crowd-Noise car-OR-truck,0.0450784,32.4666467,1153.1,3.9,,,uuid:5b366705-0ce9-46a1-8817-8c87f88d5fd8,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:19.940Z,uuid:ef08237e-520f-48c1-9fef-6feb5a8596d3,2023-04-13T16:08:56.199+03:00,2023-04-13T16:09:25.793+03:00,1681391351616.wav,48,Crowd-Noise,0.0447924,32.4667327,1151.6,4.88,,,uuid:ef08237e-520f-48c1-9fef-6feb5a8596d3,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:18.763Z,uuid:8a657255-c209-488b-b496-a75227354641,2023-04-13T16:08:13.373+03:00,2023-04-13T16:08:41.714+03:00,1681391309197.wav,26,Schools,0.0445164,32.4672482,1155.0,3.9,,,uuid:8a657255-c209-488b-b496-a75227354641,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:17.275Z,uuid:e724bcb8-3581-40e1-8c3a-c7b57f0540b3,2023-04-13T16:06:50.312+03:00,2023-04-13T16:07:25.021+03:00,1681391222917.wav,63,Other,0.044303,32.4677786,1153.8999999999999,3.9,,Silence,uuid:e724bcb8-3581-40e1-8c3a-c7b57f0540b3,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:16.111Z,uuid:a372486c-e730-4e65-aa45-36436b0b4cd9,2023-04-13T16:05:30.439+03:00,2023-04-13T16:06:03.105+03:00,1681391147738.wav,17,Other,0.0449518,32.4679742,1148.5,3.9,,Silence,uuid:a372486c-e730-4e65-aa45-36436b0b4cd9,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:15.000Z,uuid:bc65dd26-900e-4f55-8782-464d15c4ab46,2023-04-13T16:04:47.434+03:00,2023-04-13T16:05:28.484+03:00,1681391110008.wav,22,Other,0.0448796,32.468008,1150.5,4.86,,Silence,uuid:bc65dd26-900e-4f55-8782-464d15c4ab46,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:13.868Z,uuid:611b259d-1b91-4089-91ed-87564b31db22,2023-04-13T16:04:15.288+03:00,2023-04-13T16:04:44.613+03:00,1681391066939.wav,22,Other,0.044452,32.468086,1152.8,4.96,,Silence,uuid:611b259d-1b91-4089-91ed-87564b31db22,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:12.930Z,uuid:4b14cbf5-e3f4-4987-b6e7-5956c0111dfd,2023-04-13T16:03:37.797+03:00,2023-04-13T16:04:12.651+03:00,1681391031140.wav,34,Other,0.0441111,32.4681365,1149.3,3.9,,Silence,uuid:4b14cbf5-e3f4-4987-b6e7-5956c0111dfd,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:11.310Z,uuid:dcc765d8-d826-4c84-89de-982f0e116012,2023-04-13T16:02:57.803+03:00,2023-04-13T16:03:24.993+03:00,1681390992191.wav,35,Schools,0.0436693,32.468432,1144.5,4.8,,,uuid:dcc765d8-d826-4c84-89de-982f0e116012,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:09.930Z,uuid:975afd61-1275-4119-ae15-d457d9313522,2023-04-13T16:02:18.259+03:00,2023-04-13T16:02:54.968+03:00,1681390952839.wav,39,Animal,0.0434304,32.4686095,1147.0,4.94,,,uuid:975afd61-1275-4119-ae15-d457d9313522,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:08.495Z,uuid:4d61742b-78c2-4d7a-865d-6b3edbe36f3f,2023-04-13T16:01:25.272+03:00,2023-04-13T16:01:52.579+03:00,1681390897360.wav,46,car-OR-truck Schools,0.0439238,32.4690489,1144.1,3.9,,,uuid:4d61742b-78c2-4d7a-865d-6b3edbe36f3f,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:06.650Z,uuid:6d017e52-c4cc-42dd-a55b-8e292522e999,2023-04-13T16:00:01.689+03:00,2023-04-13T16:00:38.322+03:00,1681390812667.wav,25,Other,0.044095,32.4691221,1142.5,4.975,,Silence,uuid:6d017e52-c4cc-42dd-a55b-8e292522e999,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:04.815Z,uuid:fd1733b9-1683-4e06-bd34-17e8f4d4dfcc,2023-04-13T15:59:20.602+03:00,2023-04-13T15:59:57.140+03:00,1681390785854.wav,32,car-OR-truck,0.0443018,32.4691948,1142.3999999999999,4.88,,,uuid:fd1733b9-1683-4e06-bd34-17e8f4d4dfcc,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:03.217Z,uuid:49e5879a-6a3e-4be5-8af9-6d1ef3bfd0ec,2023-04-13T15:58:51.613+03:00,2023-04-13T15:59:15.793+03:00,1681390743060.wav,28,Other,0.0451382,32.469455,1139.6,3.9,,Silence,uuid:49e5879a-6a3e-4be5-8af9-6d1ef3bfd0ec,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:02.016Z,uuid:2d59b882-199d-4640-b2f9-50c515e7d526,2023-04-13T15:58:26.899+03:00,2023-04-13T15:58:50.016+03:00,1681390720939.wav,37,Animal,0.0452145,32.4694746,1139.5,3.9,,,uuid:2d59b882-199d-4640-b2f9-50c515e7d526,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
2023-04-13T15:12:00.599Z,uuid:6c1f6863-9394-42c3-866f-4d31713c5248,2023-04-13T15:58:01.574+03:00,2023-04-13T15:58:25.165+03:00,1681390692874.wav,26,Other,0.0453146,32.4694952,1139.6,5.0,,Silence,uuid:6c1f6863-9394-42c3-866f-4d31713c5248,21,Aaron Enyaku,1,1,,,collect:7JU7FsfoODJq3hny,0,V2.9
